"ubigeo","actasContabilizadas","contabilizadas","totalActas","participacionCiudadana","actasEnviadasJee","enviadasJee","actasPendientesJee","pendientesJee","fechaActualizacion","idUbigeoDepartamento","idUbigeoProvincia","idUbigeoDistrito","idUbigeoDistritoElectoral","totalVotosEmitidos","totalVotosValidos","porcentajeVotosEmitidos","porcentajeVotosValidos"
"030211",100,3,3,61.898,0,0,0,0,1781052120079,30000,30200,30211,NA,424,398,100,100
"030212",100,9,9,64.844,0,0,0,0,1781052120079,30000,30200,30212,NA,1518,1480,100,100
"030213",100,12,12,63.38,0,0,0,0,1781052120079,30000,30200,30213,NA,1819,1715,100,100
"030214",100,5,5,61.933,0,0,0,0,1781052120079,30000,30200,30214,NA,833,772,100,100
"030215",100,4,4,63.973,0,0,0,0,1781052120079,30000,30200,30215,NA,657,625,100,100
"030216",100,3,3,70.588,0,0,0,0,1781052120079,30000,30200,30216,NA,540,515,100,100
"030217",100,3,3,63.3,0,0,0,0,1781052120079,30000,30200,30217,NA,514,497,100,100
"030301",100,106,106,73.743,0,0,0,0,1781052120079,30000,30300,30301,NA,22342,21079,100,100
"030302",100,23,23,62.457,0,0,0,0,1781052120079,30000,30300,30302,NA,3848,3678,100,100
"030303",100,5,5,63.644,0,0,0,0,1781052120079,30000,30300,30303,NA,765,744,100,100
"030304",100,18,18,71.6,0,0,0,0,1781052120079,30000,30300,30304,NA,3575,3313,100,100
"030305",92.308,12,13,64.539,7.692,1,0,0,1781052120079,30000,30300,30305,NA,2315,2183,100,100
"030306",100,23,23,69.329,0,0,0,0,1781052120079,30000,30300,30306,NA,4392,4213,100,100
"030307",100,15,15,66.15,0,0,0,0,1781052120079,30000,30300,30307,NA,2859,2711,100,100
"030308",100,8,8,57.941,0,0,0,0,1781052120079,30000,30300,30308,NA,1244,1170,100,100
"030309",100,10,10,55.315,0,0,0,0,1781052120079,30000,30300,30309,NA,1530,1465,100,100
"030310",95.238,60,63,72.543,4.762,3,0,0,1781052120079,30000,30300,30310,NA,12716,12003,100,100
"030311",100,58,58,73.108,0,0,0,0,1781052120079,30000,30300,30311,NA,11883,11057,100,100
"030312",100,13,13,69.631,0,0,0,0,1781052120079,30000,30300,30312,NA,2584,2488,100,100
"030313",100,29,29,72.647,0,0,0,0,1781052120079,30000,30300,30313,NA,5944,5624,100,100
"030314",100,3,3,62.85,0,0,0,0,1781052120079,30000,30300,30314,NA,516,492,100,100
"030315",100,28,28,69.632,0,0,0,0,1781052120079,30000,30300,30315,NA,5480,5201,100,100
"030316",100,7,7,49.75,0,0,0,0,1781052120079,30000,30300,30316,NA,894,840,100,100
"030317",100,3,3,55.12,0,0,0,0,1781052120079,30000,30300,30317,NA,436,420,100,100
"030318",85.714,6,7,47.464,14.286,1,0,0,1781052120079,30000,30300,30318,NA,861,806,100,100
"030319",100,8,8,71.572,0,0,0,0,1781052120079,30000,30300,30319,NA,1493,1421,100,100
"030320",100,14,14,81.481,0,0,0,0,1781052120079,30000,30300,30320,NA,3291,3109,100,100
"030401",100,10,10,55.18,0,0,0,0,1781052120079,30000,30400,30401,NA,1454,1352,100,100
"030402",100,2,2,67.474,0,0,0,0,1781052120079,30000,30400,30402,NA,390,379,100,100
"030403",100,6,6,58.149,0,0,0,0,1781052120079,30000,30400,30403,NA,842,807,100,100
"030404",100,7,7,58.681,0,0,0,0,1781052120079,30000,30400,30404,NA,1139,1087,100,100
"030405",100,7,7,58.788,0,0,0,0,1781052120079,30000,30400,30405,NA,1154,1082,100,100
"030406",100,5,5,61.234,0,0,0,0,1781052120079,30000,30400,30406,NA,774,749,100,100
"030407",100,6,6,53.233,0,0,0,0,1781052120079,30000,30400,30407,NA,782,743,100,100
"030501",97.297,36,37,59.607,2.703,1,0,0,1781052120079,30000,30500,30501,NA,5789,5210,100,100
"030502",100,26,26,55.531,0,0,0,0,1781052120079,30000,30500,30502,NA,3710,3450,100,100
"030503",100,15,15,57.652,0,0,0,0,1781052120079,30000,30500,30503,NA,2264,2128,100,100
"030504",100,31,31,56.478,0,0,0,0,1781052120079,30000,30500,30504,NA,4782,4471,100,100
"030505",100,19,19,64.842,0,0,0,0,1781052120079,30000,30500,30505,NA,3364,3145,100,100
"030506",100,40,40,65.247,0,0,0,0,1781052120079,30000,30500,30506,NA,7444,6906,100,100
"030601",100,15,15,60.99,0,0,0,0,1781052120079,30000,30600,30601,NA,2514,2409,100,100
"030602",100,9,9,57.315,0,0,0,0,1781052120079,30000,30600,30602,NA,1238,1175,100,100
"030603",100,5,5,47.136,0,0,0,0,1781052120079,30000,30600,30603,NA,683,638,100,100
"030604",100,3,3,52.688,0,0,0,0,1781052120079,30000,30600,30604,NA,392,372,100,100
"030605",100,12,12,41.697,0,0,0,0,1781052120079,30000,30600,30605,NA,1356,1280,100,100
"030606",100,4,4,60.373,0,0,0,0,1781052120079,30000,30600,30606,NA,550,522,100,100
"030607",100,11,11,59.176,0,0,0,0,1781052120079,30000,30600,30607,NA,1825,1718,100,100
"030608",100,4,4,55.843,0,0,0,0,1781052120079,30000,30600,30608,NA,540,516,100,100
"030609",100,2,2,51.531,0,0,0,0,1781052120079,30000,30600,30609,NA,202,195,100,100
"030610",100,3,3,57.5,0,0,0,0,1781052120079,30000,30600,30610,NA,345,324,100,100
"030611",100,4,4,71.772,0,0,0,0,1781052120079,30000,30600,30611,NA,717,683,100,100
"030612",66.667,2,3,38.186,33.333,1,0,0,1781052120079,30000,30600,30612,NA,299,287,100,100
"030613",100,3,3,62.66,0,0,0,0,1781052120079,30000,30600,30613,NA,391,373,100,100
"030614",100,5,5,54.091,0,0,0,0,1781052120079,30000,30600,30614,NA,681,638,100,100
"030701",100,18,18,68.728,0,0,0,0,1781052120079,30000,30700,30701,NA,3279,3093,100,100
"030702",100,8,8,57.73,0,0,0,0,1781052120079,30000,30700,30702,NA,1348,1262,100,100
"030703",100,23,23,62.303,0,0,0,0,1781052120079,30000,30700,30703,NA,3826,3617,100,100
"030704",100,7,7,65.549,0,0,0,0,1781052120079,30000,30700,30704,NA,1212,1152,100,100
"030705",100,35,35,70.978,0,0,0,0,1781052120079,30000,30700,30705,NA,6547,6232,100,100
"030706",100,18,18,61.935,0,0,0,0,1781052120079,30000,30700,30706,NA,3054,2858,100,100
"030707",90,9,10,59.96,10,1,0,0,1781052120079,30000,30700,30707,NA,1496,1424,100,100
"030708",100,12,12,67.109,0,0,0,0,1781052120079,30000,30700,30708,NA,2175,2003,100,100
"030709",100,9,9,68.937,0,0,0,0,1781052120079,30000,30700,30709,NA,1771,1694,100,100
"030710",100,6,6,64.654,0,0,0,0,1781052120079,30000,30700,30710,NA,953,901,100,100
"030711",100,5,5,61.85,0,0,0,0,1781052120079,30000,30700,30711,NA,809,776,100,100
"030712",100,4,4,70.233,0,0,0,0,1781052120079,30000,30700,30712,NA,755,730,100,100
"040101",100,244,244,78.148,0,0,0,0,1781052120079,40000,40100,40101,NA,56148,52230,100,100
"040102",98.909,272,275,80.889,1.091,3,0,0,1781052120079,40000,40100,40102,NA,65787,61752,100,100
"040103",99.605,504,506,81.397,0.395,2,0,0,1781052120079,40000,40100,40103,NA,121802,114247,100,100
"040104",97.143,34,35,81.268,2.857,1,0,0,1781052120079,40000,40100,40104,NA,8356,7760,100,100
"040105",100,14,14,84.053,0,0,0,0,1781052120079,40000,40100,40105,NA,3463,3274,100,100
"040106",98.98,97,98,81.686,1.02,1,0,0,1781052120079,40000,40100,40106,NA,23256,21861,100,100
"040107",100,176,176,82.107,0,0,0,0,1781052120079,40000,40100,40107,NA,42983,40139,100,100
"040108",100,13,13,84.864,0,0,0,0,1781052120079,40000,40100,40108,NA,3179,3014,100,100
"040109",100,389,389,83.016,0,0,0,0,1781052120079,40000,40100,40109,NA,95587,89342,100,100
"040110",100,4,4,81.132,0,0,0,0,1781052120079,40000,40100,40110,NA,774,744,100,100
"040111",100,5,5,83.078,0,0,0,0,1781052120079,40000,40100,40111,NA,1085,1046,100,100
"040112",100,10,10,85.259,0,0,0,0,1781052120079,40000,40100,40112,NA,2487,2357,100,100
"040113",100,16,16,83.456,0,0,0,0,1781052120079,40000,40100,40113,NA,3854,3557,100,100
"040114",100,91,91,82.436,0,0,0,0,1781052120079,40000,40100,40114,NA,22186,20829,100,100
"040115",100,4,4,75.816,0,0,0,0,1781052120079,40000,40100,40115,NA,790,751,100,100
"040116",100,7,7,76.631,0,0,0,0,1781052120079,40000,40100,40116,NA,1374,1318,100,100
"040117",100,4,4,75.388,0,0,0,0,1781052120079,40000,40100,40117,NA,680,647,100,100
"040118",100,22,22,81.834,0,0,0,0,1781052120079,40000,40100,40118,NA,5338,5042,100,100
"040119",100,189,189,82.92,0,0,0,0,1781052120079,40000,40100,40119,NA,46319,43159,100,100
"040120",100,57,57,82.19,0,0,0,0,1781052120079,40000,40100,40120,NA,13678,12910,100,100
"040121",100,58,58,83.144,0,0,0,0,1781052120079,40000,40100,40121,NA,13969,13156,100,100
"040122",100,11,11,79.729,0,0,0,0,1781052120079,40000,40100,40122,NA,2297,2204,100,100
"040123",98.058,101,103,77.614,1.942,2,0,0,1781052120079,40000,40100,40123,NA,23417,21994,100,100
"040124",100,18,18,85.113,0,0,0,0,1781052120079,40000,40100,40124,NA,4305,4085,100,100
"040125",100,96,96,82.491,0,0,0,0,1781052120079,40000,40100,40125,NA,23312,22025,100,100
"040126",100,180,180,82.802,0,0,0,0,1781052120079,40000,40100,40126,NA,44093,41111,100,100
"040127",99.301,142,143,82.833,0.699,1,0,0,1781052120079,40000,40100,40127,NA,34906,32558,100,100
"040128",99.167,238,240,81.806,0.833,2,0,0,1781052120079,40000,40100,40128,NA,57959,54127,100,100
"040129",100,222,222,81.577,0,0,0,0,1781052120079,40000,40100,40129,NA,53472,49658,100,100
"040201",100,17,17,74.422,0,0,0,0,1781052120079,40000,40200,40201,NA,3538,3324,100,100
"040202",100,4,4,66.601,0,0,0,0,1781052120079,40000,40200,40202,NA,674,649,100,100
"040203",100,8,8,62.632,0,0,0,0,1781052120079,40000,40200,40203,NA,1247,1171,100,100
"040204",100,13,13,56.553,0,0,0,0,1781052120079,40000,40200,40204,NA,1959,1844,100,100
"040205",100,6,6,70.241,0,0,0,0,1781052120079,40000,40200,40205,NA,1225,1181,100,100
"040206",100,5,5,73.339,0,0,0,0,1781052120079,40000,40200,40206,NA,806,776,100,100
"040207",100,3,3,59.045,0,0,0,0,1781052120079,40000,40200,40207,NA,470,449,100,100
"040208",100,6,6,70.225,0,0,0,0,1781052120079,40000,40200,40208,NA,1092,1030,100,100
"040209",100,3,3,70.947,0,0,0,0,1781052120079,40000,40200,40209,NA,547,522,100,100
"040210",100,4,4,65.415,0,0,0,0,1781052120079,40000,40200,40210,NA,662,618,100,100
"040211",100,6,6,55.381,0,0,0,0,1781052120079,40000,40200,40211,NA,916,876,100,100
"040212",100,3,3,64.679,0,0,0,0,1781052120079,40000,40200,40212,NA,564,543,100,100
"040213",100,3,3,64.629,0,0,0,0,1781052120079,40000,40200,40213,NA,497,478,100,100
"040214",100,4,4,78.649,0,0,0,0,1781052120079,40000,40200,40214,NA,722,681,100,100
"040215",100,3,3,67.835,0,0,0,0,1781052120079,40000,40200,40215,NA,542,515,100,100
"040216",100,4,4,45.737,0,0,0,0,1781052120079,40000,40200,40216,NA,456,429,100,100
"040217",100,6,6,60,0,0,0,0,1781052120079,40000,40200,40217,NA,843,790,100,100
"040218",100,3,3,69.789,0,0,0,0,1781052120079,40000,40200,40218,NA,529,499,100,100
"040219",100,8,8,71.939,0,0,0,0,1781052120079,40000,40200,40219,NA,1551,1467,100,100
"040220",100,190,190,79.699,0,0,0,0,1781052120079,40000,40200,40220,NA,44644,42426,100,100
"040301",100,45,45,74.369,0,0,0,0,1781052120079,40000,40300,40301,NA,9723,9191,100,100
"040302",100,14,14,76.914,0,0,0,0,1781052120079,40000,40300,40302,NA,3175,3032,100,100
"040303",100,16,16,72.349,0,0,0,0,1781052120079,40000,40300,40303,NA,3391,3294,100,100
"040304",95.238,20,21,72.631,4.762,1,0,0,1781052120079,40000,40300,40304,NA,4408,4198,100,100
"040305",95.455,21,22,72.237,4.545,1,0,0,1781052120079,40000,40300,40305,NA,4504,4229,100,100
"040306",100,13,13,70.68,0,0,0,0,1781052120079,40000,40300,40306,NA,2548,2408,100,100
"040307",100,4,4,74.826,0,0,0,0,1781052120079,40000,40300,40307,NA,862,829,100,100
"040308",95.745,45,47,74.199,4.255,2,0,0,1781052120079,40000,40300,40308,NA,10169,9553,100,100
"040401",100,13,13,69.484,0,0,0,0,1781052120079,40000,40400,40401,NA,2532,2431,100,100
"040402",91.667,11,12,61.848,8.333,1,0,0,1781052120079,40000,40400,40402,NA,2075,1985,100,100
"040403",100,15,15,70.021,0,0,0,0,1781052120079,40000,40400,40403,NA,2971,2843,100,100
"040404",100,2,2,70.709,0,0,0,0,1781052120079,40000,40400,40404,NA,379,370,100,100
"040405",100,10,10,74.906,0,0,0,0,1781052120079,40000,40400,40405,NA,1985,1904,100,100
"040406",100,3,3,60.163,0,0,0,0,1781052120079,40000,40400,40406,NA,370,348,100,100
"040407",100,23,23,73.585,0,0,0,0,1781052120079,40000,40400,40407,NA,4861,4543,100,100
"040408",100,9,9,71.314,0,0,0,0,1781052120079,40000,40400,40408,NA,1780,1709,100,100
"040409",100,7,7,72.53,0,0,0,0,1781052120079,40000,40400,40409,NA,1373,1345,100,100
"040410",100,5,5,71.622,0,0,0,0,1781052120079,40000,40400,40410,NA,901,866,100,100
"040411",100,5,5,69.482,0,0,0,0,1781052120079,40000,40400,40411,NA,872,832,100,100
"040412",100,6,6,69.363,0,0,0,0,1781052120079,40000,40400,40412,NA,1046,985,100,100
"040413",100,6,6,74.449,0,0,0,0,1781052120079,40000,40400,40413,NA,1183,1159,100,100
"040501",100,28,28,74.383,0,0,0,0,1781052120079,40000,40500,40501,NA,5758,5436,100,100
"040502",100,4,4,59.714,0,0,0,0,1781052120079,40000,40500,40502,NA,584,555,100,100
"040503",100,2,2,48.421,0,0,0,0,1781052120079,40000,40500,40503,NA,230,221,100,100
"040504",100,7,7,42.491,0,0,0,0,1781052120079,40000,40500,40504,NA,696,654,100,100
"040505",100,4,4,65.359,0,0,0,0,1781052120079,40000,40500,40505,NA,683,648,100,100
"040506",100,6,6,41.224,0,0,0,0,1781052120079,40000,40500,40506,NA,411,388,100,100
"040507",100,7,7,70.613,0,0,0,0,1781052120079,40000,40500,40507,NA,1336,1269,100,100
"040508",100,3,3,58.07,0,0,0,0,1781052120079,40000,40500,40508,NA,367,356,100,100
"040509",100,12,12,60.93,0,0,0,0,1781052120079,40000,40500,40509,NA,2057,1920,100,100
"040510",100,6,6,58.032,0,0,0,0,1781052120079,40000,40500,40510,NA,1026,963,100,100
"040511",100,2,2,64.882,0,0,0,0,1781052120079,40000,40500,40511,NA,303,285,100,100
"040512",100,20,20,74.45,0,0,0,0,1781052120079,40000,40500,40512,NA,4301,4081,100,100
"040513",100,1,1,52.595,0,0,0,0,1781052120079,40000,40500,40513,NA,152,145,100,100
"040514",100,4,4,58.912,0,0,0,0,1781052120079,40000,40500,40514,NA,628,599,100,100
"040601",100,10,10,65.241,0,0,0,0,1781052120079,40000,40600,40601,NA,1785,1637,100,100
"040602",100,2,2,57.411,0,0,0,0,1781052120079,40000,40600,40602,NA,337,327,100,100
"040603",100,9,9,40.973,0,0,0,0,1781052120079,40000,40600,40603,NA,1044,977,100,100
"040604",100,3,3,45.406,0,0,0,0,1781052120079,40000,40600,40604,NA,341,333,100,100
"040605",66.667,2,3,39.742,33.333,1,0,0,1781052120079,40000,40600,40605,NA,277,268,100,100
"040606",100,3,3,44.016,0,0,0,0,1781052120079,40000,40600,40606,NA,331,314,100,100
"040607",100,16,16,64.181,0,0,0,0,1781052120079,40000,40600,40607,NA,2806,2707,100,100
"040608",100,9,9,70.591,0,0,0,0,1781052120079,40000,40600,40608,NA,1625,1580,100,100
"040701",100,76,76,77.666,0,0,0,0,1781052120079,40000,40700,40701,NA,17227,16184,100,100
"040702",97.143,34,35,73.53,2.857,1,0,0,1781052120079,40000,40700,40702,NA,7539,7115,100,100
"040703",90.909,20,22,73.257,9.091,2,0,0,1781052120079,40000,40700,40703,NA,4624,4451,100,100
"040704",87.5,14,16,69.2,12.5,2,0,0,1781052120079,40000,40700,40704,NA,3141,2963,100,100
"040705",83.333,5,6,65.41,16.667,1,0,0,1781052120079,40000,40700,40705,NA,972,930,100,100
"040706",95.652,22,23,72.266,4.348,1,0,0,1781052120079,40000,40700,40706,NA,4797,4599,100,100
"040801",100,7,7,60.089,0,0,0,0,1781052120079,40000,40800,40801,NA,1218,1116,100,100
"040802",83.333,5,6,44.219,16.667,1,0,0,1781052120079,40000,40800,40802,NA,719,644,100,100
"040803",100,2,2,55.877,0,0,0,0,1781052120079,40000,40800,40803,NA,309,294,100,100
"040804",100,7,7,52.139,0,0,0,0,1781052120079,40000,40800,40804,NA,975,886,100,100
"040805",100,7,7,47.118,0,0,0,0,1781052120079,40000,40800,40805,NA,654,620,100,100
"040806",100,9,9,42.556,0,0,0,0,1781052120079,40000,40800,40806,NA,929,811,100,100
"040807",100,2,2,58.607,0,0,0,0,1781052120079,40000,40800,40807,NA,303,297,100,100
"040808",100,2,2,46.547,0,0,0,0,1781052120079,40000,40800,40808,NA,155,151,100,100
"040809",100,2,2,61.994,0,0,0,0,1781052120079,40000,40800,40809,NA,199,188,100,100
"040810",100,2,2,58.685,0,0,0,0,1781052120079,40000,40800,40810,NA,348,319,100,100
"040811",100,3,3,44.571,0,0,0,0,1781052120079,40000,40800,40811,NA,275,262,100,100
"050101",98.008,246,251,73.148,1.992,5,0,0,1781052120079,50000,50100,50101,NA,54078,51270,100,100
"050102",100,16,16,73.191,0,0,0,0,1781052120079,50000,50100,50102,NA,3227,3037,100,100
"050103",100,71,71,78.798,0,0,0,0,1781052120079,50000,50100,50103,NA,16338,15580,100,100
"050104",95.455,21,22,73.882,4.545,1,0,0,1781052120079,50000,50100,50104,NA,4212,4016,100,100
"050105",100,19,19,74.348,0,0,0,0,1781052120079,50000,50100,50105,NA,3988,3745,100,100
"050106",100,8,8,65.851,0,0,0,0,1781052120079,50000,50100,50106,NA,1481,1410,100,100
"050107",96.774,120,124,74.069,3.226,4,0,0,1781052120079,50000,50100,50107,NA,26850,25559,100,100
"050108",85.714,6,7,50.932,14.286,1,0,0,1781052120079,50000,50100,50108,NA,874,815,100,100
"050109",100,54,54,69.664,0,0,0,0,1781052120079,50000,50100,50109,NA,10584,9944,100,100
"050110",100,21,21,77.746,0,0,0,0,1781052120079,50000,50100,50110,NA,4692,4441,100,100
"050111",100,30,30,70.758,0,0,0,0,1781052120079,50000,50100,50111,NA,5667,5389,100,100
"050112",100,27,27,75.067,0,0,0,0,1781052120079,50000,50100,50112,NA,5612,5317,100,100
"050113",100,22,22,64.268,0,0,0,0,1781052120079,50000,50100,50113,NA,3448,3242,100,100
"050114",100,10,10,80.43,0,0,0,0,1781052120079,50000,50100,50114,NA,2322,2172,100,100
"050115",100,51,51,77.001,0,0,0,0,1781052120079,50000,50100,50115,NA,11467,11003,100,100
"050116",100,54,54,78.805,0,0,0,0,1781052120079,50000,50100,50116,NA,12396,11727,100,100
"050201",100,18,18,62.096,0,0,0,0,1781052120079,50000,50200,50201,NA,3129,2922,100,100
"050204",100,26,26,61.626,0,0,0,0,1781052120079,50000,50200,50204,NA,3912,3694,100,100
"050206",100,28,28,73.525,0,0,0,0,1781052120079,50000,50200,50206,NA,5496,5158,100,100
"050207",100,19,19,46.253,0,0,0,0,1781052120079,50000,50200,50207,NA,2321,2187,100,100
"050208",100,14,14,50.975,0,0,0,0,1781052120079,50000,50200,50208,NA,1803,1689,100,100
"050211",100,7,7,60.768,0,0,0,0,1781052120079,50000,50200,50211,NA,1219,1134,100,100
"050301",100,107,107,66.842,0,0,0,0,1781052120079,50000,50300,50301,NA,20985,19734,100,100
"050302",100,7,7,45.744,0,0,0,0,1781052120079,50000,50300,50302,NA,876,831,100,100
"050303",100,15,15,71.936,0,0,0,0,1781052120079,50000,50300,50303,NA,3058,2909,100,100
"050304",100,12,12,70.699,0,0,0,0,1781052120079,50000,50300,50304,NA,2408,2282,100,100
"050305",100,23,23,66.595,0,0,0,0,1781052120079,50000,50300,50305,NA,4322,4079,100,100
"050307",100,14,14,50.811,0,0,0,0,1781052120079,50000,50300,50307,NA,1816,1704,100,100
"050308",96.875,31,32,56.614,3.125,1,0,0,1781052120079,50000,50300,50308,NA,4806,4607,100,100
"050309",96.296,26,27,52.469,3.704,1,0,0,1781052120079,50000,50300,50309,NA,4038,3868,100,100
"050310",100,11,11,61.967,0,0,0,0,1781052120079,50000,50300,50310,NA,1815,1754,100,100
"050311",100,14,14,58.012,0,0,0,0,1781052120079,50000,50300,50311,NA,1792,1717,100,100
"050312",100,8,8,43.289,0,0,0,0,1781052120079,50000,50300,50312,NA,987,924,100,100
"050313",100,8,8,63.305,0,0,0,0,1781052120079,50000,50300,50313,NA,1318,1250,100,100
"050314",100,3,3,38.567,0,0,0,0,1781052120079,50000,50300,50314,NA,226,210,100,100
"050401",100,26,26,58.106,0,0,0,0,1781052120079,50000,50400,50401,NA,4308,3996,100,100
"050402",100,25,25,45.341,0,0,0,0,1781052120079,50000,50400,50402,NA,2827,2685,100,100
"050403",95.652,22,23,61.886,4.348,1,0,0,1781052120079,50000,50400,50403,NA,4108,3915,100,100
"050404",100,7,7,55.933,0,0,0,0,1781052120079,50000,50400,50404,NA,971,913,100,100
"050405",100,16,16,46.914,0,0,0,0,1781052120079,50000,50400,50405,NA,1771,1679,100,100
"050406",100,32,32,63.439,0,0,0,0,1781052120079,50000,50400,50406,NA,5884,5510,100,100
"050407",100,5,5,64.577,0,0,0,0,1781052120079,50000,50400,50407,NA,824,781,100,100
"050408",100,32,32,63.649,0,0,0,0,1781052120079,50000,50400,50408,NA,5829,5588,100,100
"050409",100,22,22,58.85,0,0,0,0,1781052120079,50000,50400,50409,NA,3581,3376,100,100
"050410",100,12,12,65.367,0,0,0,0,1781052120079,50000,50400,50410,NA,2095,1999,100,100
"050411",100,5,5,35.634,0,0,0,0,1781052120079,50000,50400,50411,NA,382,359,100,100
"050412",100,7,7,69.553,0,0,0,0,1781052120079,50000,50400,50412,NA,1261,1202,100,100
"050413",100,5,5,72.5,0,0,0,0,1781052120079,50000,50400,50413,NA,986,925,100,100
"050414",100,6,6,76.074,0,0,0,0,1781052120079,50000,50400,50414,NA,1186,1124,100,100
"050415",100,5,5,71.522,0,0,0,0,1781052120079,50000,50400,50415,NA,879,817,100,100
"050501",100,36,36,66.812,0,0,0,0,1781052120079,50000,50500,50501,NA,6750,6456,100,100
"050502",100,11,11,43.582,0,0,0,0,1781052120079,50000,50500,50502,NA,988,920,100,100
"050503",100,4,4,61.491,0,0,0,0,1781052120079,50000,50500,50503,NA,602,573,100,100
"050504",100,4,4,53.632,0,0,0,0,1781052120079,50000,50500,50504,NA,598,578,100,100
"050506",100,7,7,57.909,0,0,0,0,1781052120079,50000,50500,50506,NA,1058,986,100,100
"050508",100,9,9,54.917,0,0,0,0,1781052120079,50000,50500,50508,NA,1262,1163,100,100
"050510",100,7,7,61.035,0,0,0,0,1781052120079,50000,50500,50510,NA,1156,1119,100,100
"050511",100,5,5,56.898,0,0,0,0,1781052120079,50000,50500,50511,NA,730,676,100,100
"050512",80,4,5,52.935,20,1,0,0,1781052120079,50000,50500,50512,NA,523,499,100,100
"050513",100,8,8,68.269,0,0,0,0,1781052120079,50000,50500,50513,NA,1491,1389,100,100
"050514",100,4,4,66.814,0,0,0,0,1781052120079,50000,50500,50514,NA,757,730,100,100
"050516",100,8,8,57.576,0,0,0,0,1781052120079,50000,50500,50516,NA,1216,1144,100,100
"050517",100,5,5,55.425,0,0,0,0,1781052120079,50000,50500,50517,NA,756,718,100,100
"050520",100,12,12,51.011,0,0,0,0,1781052120079,50000,50500,50520,NA,1488,1415,100,100
"050521",100,3,3,61.268,0,0,0,0,1781052120079,50000,50500,50521,NA,435,420,100,100
"050522",100,10,10,55.723,0,0,0,0,1781052120079,50000,50500,50522,NA,1441,1335,100,100
"050524",100,2,2,59.1,0,0,0,0,1781052120079,50000,50500,50524,NA,289,268,100,100
"050525",100,5,5,55.803,0,0,0,0,1781052120079,50000,50500,50525,NA,476,450,100,100
"050529",100,2,2,64.857,0,0,0,0,1781052120079,50000,50500,50529,NA,227,219,100,100
"050531",100,5,5,52.251,0,0,0,0,1781052120079,50000,50500,50531,NA,557,505,100,100
"050532",100,6,6,57.133,0,0,0,0,1781052120079,50000,50500,50532,NA,865,821,100,100
"050601",100,31,31,64.753,0,0,0,0,1781052120079,50000,50600,50601,NA,5651,5363,100,100
"050604",100,4,4,39.513,0,0,0,0,1781052120079,50000,50600,50604,NA,373,347,100,100
"050605",100,7,7,61.934,0,0,0,0,1781052120079,50000,50600,50605,NA,1204,1157,100,100
"050608",100,3,3,42.769,0,0,0,0,1781052120079,50000,50600,50608,NA,346,325,100,100
"050611",100,14,14,48.226,0,0,0,0,1781052120079,50000,50600,50611,NA,1889,1828,100,100
